,Unnamed: 0,ImageId,No. Mask,Otsu,"BW:1, Colour:0","class: colour=0, BW=1, BW/light=2",Dimension,IoU RW,IoU Ncut,IoU Felzen,IoU U-Net
388,388,fec226e45f49ab81ab71e0eaa1248ba09b56a328338dce93a43f4044eababed5,13,0.2233992034313725,1,1,"(256, 256, 3)",0.758158321857171,0.5118391330891331,0.6749580076785959,0.7415338345864662
389,389,edd36ed822e7ed760ff73e0524df22aa5bf5c565efcdc6c39603239c0896e7a8,49,0.10943627450980392,1,1,"(256, 256, 3)",0.016953396219328322,0.007340067340067339,0.1400907597417213,0.2432830268074911
390,390,03f583ec5018739f4abb9b3b4a580ac43bd933c4337ad8877aa18b1dfb59fc9a,17,0.05909160539215685,1,1,"(360, 360, 3)",0.42166166531155086,0.0,0.6596508097165992,0.8834057971014493
391,391,27c30f9011492f234e4587c9a4b53c787037d486f658821196fe354240ac3c47,39,0.13034620098039215,1,1,"(256, 256, 3)",0.45468694979461155,0.11432750319836094,0.5502580058100459,0.7530124625804123
392,392,f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,151,0.4222527680759803,0,0,"(256, 320, 3)",0.11755033014886687,0.024807829023371544,0.09823655076723528,0.2769517241346591
393,393,e4ae1ceddb279bac30273ca7ac480025ce2e7287328f5272234b5bbca6d13135,16,0.19711243872549014,1,1,"(256, 256, 3)",0.6711895600187522,0.4012022919535707,0.6425896900034831,0.8065166296403621
394,394,9520aff4efe87bd8f3901652fa2dde9b4bc9c679325966145ce00c1ca33f35de,44,0.058593750000000014,1,1,"(512, 640, 3)",0.09626189243045685,0.0,0.20399144928020307,0.509179625205834
395,395,54cb3328e778d87f76062b0550e3bc190f46384acd8efbe58c297265d1906e84,36,0.19168198529411767,1,1,"(256, 256, 3)",0.3173758759264737,0.18344740992748582,0.4145643996600124,0.5387934945911231
396,396,8f94a80b95a881d0efdec36affc915dca9609f4cba8134c4a91b219d418778aa,75,0.7754825367647059,1,2,"(1024, 1024, 3)",0.011688311688311689,0.0,0.0055305586801649795,0.28481818682879745
397,397,547ef286ee5f4e5dce533e982e6992ada67b7d727fdd3cfa6576f24c631a7ae6,257,0.20875459558823528,1,1,"(520, 696, 3)",0.17529988112000483,0.013887044370915336,0.2765675461449674,0.4919281454602052
398,398,ed8c31b001a0c23c33402f94a5ee6b0209e0c6419eb52d5d02255513e3a672fc,91,0.2662760416666667,1,1,"(256, 256, 3)",0.46773542389887524,0.08879298264643995,0.3713732695318471,0.6047995909640915
399,399,718751b439c05bdd589f04fcef321a86be3ecb35292a435138e295e05eb2e771,61,0.5921244891237745,0,0,"(256, 320, 3)",0.23696401123078212,0.20310146647266863,0.22966545286679135,0.4148838479245914
400,400,5d2c98fd6fda3c7d739461c3b3d4a0c7f8456121a14519dc5955a1775227b053,40,0.12472426470588235,1,1,"(256, 256, 3)",0.3047466351348117,0.0993428063082062,0.42914410701080535,0.6775062968987774
401,401,5c6eb9a47852754d4e45eceb9a696c64c7cfe304afc5ea491cdfef11d55c17f3,60,0.4919656617647059,0,0,"(256, 320, 3)",0.25757721060182737,0.20392392517392516,0.257649667405765,0.3446909788194689
402,402,88d5a03f8ecd459f076a06e0d5035149193bfdd727c30905de19054dcb9018ae,38,0.2324984681372549,1,1,"(256, 256, 3)",0.6474340439857681,0.24866806722689075,0.5076910397534521,0.7412390508042682
403,403,ce9e1a58b58940039ae841466198b72ea21cc90584039a9294b47f5aef17ddfa,32,0.16530330882352942,1,1,"(256, 256, 3)",0.40347476155155615,0.10177342238341387,0.35858563959069073,0.649087996866321
404,404,66236902b874b7e4b3891db63a69f6d56f6edcec6aca7ba3c6871d73e7b4c34f,25,0.07027420343137254,1,1,"(360, 360, 3)",0.4339208049768691,0.0,0.6206463293739509,0.7744624505928853
405,405,947c0d94c8213ac7aaa41c4efc95d854246550298259cf1bb489654d0e969050,64,0.636673382352941,0,0,"(256, 320, 3)",0.10035535326096309,0.145371357859499,0.1210932235277111,0.2431575103207244
406,406,eb1df8ed879d04b36980b0958a0e8fc446ad08c0bdcf3b5f42e3db023187c7e5,59,0.5879778439031864,0,0,"(256, 320, 3)",0.278774038144847,0.27687986921483854,0.25464809783104897,0.4598169721777043
407,407,1d4a5e729bb96b08370789cad0791f6e52ce0ffe1fcc97a04046420b43c851dd,27,0.1557061887254902,1,1,"(256, 256, 3)",0.5437650382798813,0.10257883021040917,0.711895585604546,0.8111433437014831
408,408,2e2d29fc44444a85049b162eb359a523dec108ccd5bd75022b25547491abf0c7,23,0.475568443627451,0,0,"(256, 320, 3)",0.23933860072799473,0.2206549553506075,0.24341692789968655,0.6253424504188512
409,409,b6edad733399c83c8eb7a59c0d37b54e10cc0d59894e39ff843884d84f61dee1,25,0.06642922794117646,1,1,"(360, 360, 3)",0.242261396011396,0.0,0.4466019613508346,0.526460127254399
410,410,5afb7932e9c7328f4fb1d7a8166a3699d6cdc5192b93758a75e9956f1513c5a3,272,0.21802236519607845,1,1,"(520, 696, 3)",0.11286518043276628,0.010895070780790075,0.2193285332589705,0.4627277969653151
411,411,03398329ced0c23b9ac3fac84dd53a87d9ffe4d9d10f1b5fe8df8fac12380776,16,0.3751148897058824,1,1,"(256, 256, 3)",0.35383676952562404,0.33693070818070814,0.39365577405051083,0.6401143431320777
412,412,57bd029b19c1b382bef9db3ac14f13ea85e36a6053b92e46caedee95c05847ab,9,0.5117168765318627,0,0,"(256, 320, 3)",0.07979672501411632,0.1311111111111111,0.08798771121351766,0.3768350930115636
413,413,3a3fee427e6ef7dfd0d82681e2bcee2d054f80287aea7dfa3fa4447666f929b9,56,0.11408547794117647,1,1,"(256, 256, 3)",0.22093327003729613,0.10268287224345389,0.48420730189789607,0.5013726435356229
414,414,958114e5f37d5e1420b410bd716753b3e874b175f2b6958ebf1ec2bdf776e41f,147,0.06694240196078431,1,1,"(520, 696, 3)",0.17115342612263235,0.003937007874015748,0.6360949525528163,0.8070498806433564
415,415,bb481eae02085bbae08742f702b9ab7d8b2ff9df2fbefeee9fac51f7c77dd01f,26,0.10134803921568628,1,1,"(256, 256, 3)",0.24037891932628774,0.09539433030737379,0.2079838709677419,0.405013367495836
416,416,564fa390d9a9c26f986bf860d9091cbd84244bc1c8e3c9369f2f2e5b5fd99b92,65,0.3601026348039216,1,1,"(256, 256, 3)",0.19379024756606994,0.1305357806707776,0.1917526399039016,0.5963879304750461
417,417,16c3d5935ba94b720becc24b7a05741c26149e221e3401924080f41e2f891368,11,0.09385723039215688,1,1,"(256, 256, 3)",0.0325,0.00909090909090909,0.3102979373567608,0.4310722610722612
418,418,abc781c8721fe04b877a7e324494eb75aa5bce94950a0e4e4d7d6ffc9e74da62,11,0.09021139705882353,1,1,"(256, 256, 3)",0.2812992562992563,0.07272727272727272,0.4660495936811726,0.718243006993007
419,419,61a15ccbfebb9d2fc54c068472a75d7babfb3f48fea008470e7db807585f9510,42,0.13019301470588235,1,1,"(256, 256, 3)",0.3948459411043594,0.09133805190428043,0.5103752664793157,0.6594522705138399
420,420,e5f8ad0f0a43af8ca57e31e16800108abdfb44a7e962a71d246f72d2dbde42bf,6,0.13027726715686275,1,1,"(256, 256, 3)",0.77,0.3817460317460318,0.7476190476190476,0.9714285714285712
421,421,c9f305be17312bdb9530fb4f1adc6d29730ddbe0e74730cbf031de174bf437b7,20,0.06254595588235294,1,1,"(360, 360, 3)",0.39999847488904816,0.0,0.7104225205692893,0.8329076367389059
422,422,4cbd6c37f3a55a538d759d440344c287cac66260d3047a83f429e63e7a0f7f20,13,0.5354270802696077,0,0,"(256, 320, 3)",0.2970689033189033,0.3282589486536855,0.34929715593331156,0.5552777777777778
423,423,f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,30,0.12941942401960785,1,1,"(256, 256, 3)",0.5756205677422773,0.22609207785678373,0.660656721452092,0.8108367071524967
424,424,c7d546766518703580f63d5d8f11d54971044753f53c0b257d19c2f99d4bfdd0,52,0.09731924019607843,1,1,"(256, 256, 3)",0.08029936816568542,0.02220568227290916,0.22662461464538936,0.3681858762186737
425,425,4829177d0b36abdd92c4ef0c7834cbc49f95232076bdd7e828f1f7cbb5ed80ec,8,0.09826133578431373,1,1,"(256, 256, 3)",0.4208547008547009,0.15694444444444447,0.49938283938283934,0.8698412698412697
426,426,c395870ad9f5a3ae651b50efab9b20c3e6b9aea15d4c731eb34c0cf9e3800a72,114,0.7131357230392157,1,2,"(1024, 1024, 3)",0.026126711126711128,0.0,0.024261190861589378,0.21692674967376635
427,427,af6b6173c59450bc76b2cc461cf233921fbfdb6feb8dd6da03a0d44193221fd0,37,0.5688819707414215,0,0,"(256, 320, 3)",0.16943675197351665,0.1694101660787684,0.1730565344417337,0.3755476099461504
428,428,b98681c74842c4058bd2f88b06063731c26a90da083b1ef348e0ec734c58752b,5,0.09378829656862744,1,1,"(256, 256, 3)",0.36071428571428565,0.2966666666666667,0.5123015873015873,0.825
429,429,86f9087eb1d0875ffb1a28cca7645b14d6c66f995c7d96aa13969d2f8115d533,20,0.058976715686274515,1,1,"(360, 360, 3)",0.5086656097525663,0.0,0.6613958485697616,0.9284072249589491
430,430,2c83c86dd4e5dacc024b55629375567fb8e320a82ef86f541cfe54764040fc25,24,0.10572916666666668,1,1,"(520, 696, 3)",0.2751834266779919,0.020833333333333332,0.6521262859849595,0.6920347725320188
431,431,c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,24,0.10873161764705884,1,1,"(256, 256, 3)",0.4593757976824338,0.22036370736104743,0.4888843158715053,0.6220686826399161
432,432,3f9fc8e63f87e8a56d3eaef7db26f1b6db874d19f12abd5a752821b78d47661e,156,0.09535845588235296,1,1,"(520, 696, 3)",0.3031701330781486,0.029219761805466083,0.6132689954606935,0.7750781756894599
433,433,8e507d58f4c27cd2a82bee79fe27b069befd62a46fdaed20970a95a2ba819c7b,6,0.5565710585171568,0,0,"(256, 320, 3)",0.3881746031746031,0.20357142857142857,0.19242424242424244,0.33837301587301594
434,434,c901794d1a421d52e5734500c0a2a8ca84651fb93b19cec2f411855e70cae339,14,0.294921875,1,1,"(1040, 1388, 3)",1.0,0.9305555555555556,0.9555555555555555,0.9866666666666668
435,435,afa272dc01825d4b929b3bfc79a10f68dd3c163c450d858b964d1ce0bc93e131,10,0.18391544117647066,1,1,"(520, 696, 3)",0.8649572649572649,0.5380775657091446,0.8385964912280702,0.9818181818181818
436,436,abbfff07379bceb69dba41dad8b0db5eb80cc8baf3d4af87b7ee20b0dac32215,37,0.08991268382352942,1,1,"(256, 256, 3)",0.2323219453468141,0.054938949938949946,0.36038846006365927,0.4627916931676331
437,437,53ad09e4348767bece0165884bf40c10b72ae18444e3f414a850442f02385efc,123,0.06624540441176471,1,1,"(520, 696, 3)",0.22316737799200476,0.0,0.5965062941435365,0.7984804879863191
438,438,6aa7dd0c88bec4f96cdd497f9c37779733033d9ec6513307461302d36bd32ac7,10,0.1841452205882353,1,1,"(256, 256, 3)",0.6578787878787878,0.2458882783882784,0.6025747863247863,0.8079802550390787
439,439,815524d88283ba10ad597b87aa1967671db776df8004a0c4291b67fc2624c22a,29,0.5284111251531862,0,0,"(256, 320, 3)",0.48363947953053293,0.1996608304924735,0.34682186299252865,0.5379173559581801
440,440,f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,52,0.09850643382352943,1,1,"(256, 256, 3)",0.056818746704827894,0.0,0.23955594331577762,0.5242341428662184
441,441,e66f25e175abab08ecb4e5f6859db64a211e0ddffb262d7e727b9d9bd4aad2d2,11,0.08638939950980394,1,1,"(256, 256, 3)",0.3780605359552728,0.06818181818181818,0.5065546218487395,0.7353021978021979
442,442,3b0709483b1e86449cc355bb797e841117ba178c6ae1ed955384f4da6486aa20,17,0.5466399004289216,0,0,"(256, 320, 3)",0.4793484118155976,0.1659536541889483,0.38865183762269717,0.5266525375305179
443,443,c1afe66cd139f996fd984f5f2622903730ec2f1192d90608154f07f7ef6cdb4b,13,0.4535882682291668,0,0,"(256, 320, 3)",0.11386308909528724,0.16395604395604396,0.11906926406926406,0.5332006486805247
444,444,d8607b21411c9c8ab532faaeba15f8818a92025897950f94ee4da4f74f53660a,24,0.051455269607843135,1,1,"(360, 360, 3)",0.4469944508968899,0.004347826086956522,0.4605781302878077,0.7905093167701863
445,445,353ab00e964f71aa720385223a9078b770b7e3efaf5be0f66e670981f68fe606,50,0.5760607352941176,0,0,"(256, 320, 3)",0.33488179099116394,0.3630202287378333,0.3441355166630748,0.4987214411699063
446,446,1023509cf8d4c155467800f89508690be9513431992f470594281cd37dbd020d,23,0.06280637254901962,1,1,"(360, 360, 3)",0.510399209486166,0.0,0.8364771460423635,0.9035330261136714
447,447,30f65741053db713b3f328d31d3234b6fedbe31df65c1a8ea29be28146cab789,28,0.0903109681372549,1,1,"(256, 256, 3)",0.05974761108456762,0.0,0.3318121198783209,0.6074205672630277
448,448,a022908f1b7880838dbc0411e50828e64b4f5e0263afdf04295e30bb2ff58005,42,0.16480545343137254,1,1,"(256, 256, 3)",0.4675469895291179,0.11650317578109307,0.5701320787815484,0.7164405037401894
449,449,2a1a294e21d76efd0399e4eb321b45f44f7510911acd92c988480195c5b4c812,57,0.7417509191176471,1,2,"(1024, 1024, 3)",0.0,0.0,0.0022988505747126436,0.28981878561205515
450,450,a08166d91d2cca263d2dd52764dc25c9c582b7a5ece2b802749fa4be33187c49,22,0.5196743252144608,0,0,"(256, 320, 3)",0.3741986531986532,0.24659297584354795,0.3183559137290034,0.39687474290415453
451,451,4d2cff9a0c8df3a7ef6100fda6f66e865a7670af6a18564767d8019b9ed2fd7b,119,0.06251531862745098,1,1,"(520, 696, 3)",0.19594121288174324,0.010567765567765569,0.6741276793346567,0.7936782169725535
452,452,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,27,0.0629672181372549,1,1,"(360, 360, 3)",0.3466699758532789,0.0,0.6325809088740122,0.8799857549857549
453,453,f4b7c24baf69b8752c49d0eb5db4b7b5e1524945d48e54925bff401d5658045d,9,0.6932205912990195,0,0,"(256, 320, 3)",0.4361038961038961,0.3121367521367521,0.27604617604617604,0.5908730158730159
454,454,a7a581e6760df4701941670e73d72533e3b0fbd7563488ad92772b41f7709710,124,0.08269761029411765,1,1,"(520, 696, 3)",0.3112565862737967,0.0204859399967146,0.5716812005305523,0.7467986897014358
455,455,a815a986800a95de0957116c6585deea8ffb6ee09ad00ccc687306937ac698d0,21,0.18839613970588234,1,1,"(256, 256, 3)",0.1875150815791548,0.11964396284829722,0.3347545411245102,0.3529473308458553
456,456,3ebd2ab34ba86e515feb79ffdeb7fc303a074a98ba39949b905dbde3ff4b7ec0,138,0.09288449754901963,1,1,"(520, 696, 3)",0.3199027104385549,0.038970189321413565,0.5681987832224509,0.7228604636036599
457,457,1d5f4717e179a03675a5aac3fc1c862fb442ddc3e373923016fd6b1430da889b,7,0.11313572303921572,1,1,"(256, 256, 3)",0.43972222222222224,0.07857142857142857,0.5372691197691197,0.7705555555555555
458,458,c6de542205b891eed5c40e6d8ae3d03a6ca39b26dc445b4dbc64340d4d64dd2d,5,0.0986060049019608,1,1,"(256, 256, 3)",0.1375,0.0,0.30357142857142855,0.5083333333333333
459,459,1f6b7cead15344593b32d5f2345fc26713dc74d9b31306c824209d67da401fd8,146,0.08138786764705883,1,1,"(520, 696, 3)",0.22548672317394294,0.03368091636130078,0.588686412451876,0.6662693736312529
460,460,308084bdd358e0bd3dc7f2b409d6f34cc119bce30216f44667fc2be43ff31722,60,0.27081801470588235,1,1,"(256, 256, 3)",0.23591561792609594,0.04657613814756671,0.16288725080591915,0.368200564031407
461,461,b3bfd873fca7ff9b2e90f507dfdbe165bb8c153399b6ba5829aa59bae677a91d,8,0.105093443627451,1,1,"(256, 256, 3)",0.19752747252747255,0.15833333333333333,0.40178571428571425,0.7435064935064934
462,462,06350c7cc618be442c15706db7a68e91f313758d224de4608f9b960106d4f9ca,19,0.11249234068627452,1,1,"(256, 256, 3)",0.274609381060994,0.12997420020639833,0.41434527841850494,0.5140088692109054
463,463,6034456567632f4b48dc3dfbb98534b5953c151990f4235df6c912c0a9c08397,19,0.10975796568627452,1,1,"(256, 256, 3)",0.46636486539044936,0.0799062049062049,0.6765946486770285,0.8396730462519935
464,464,7c318172e976ae5a962c9c7a4e9fe46d7fb985765ddd3a3e2108e893a90b92b2,48,0.09755667892156863,1,1,"(256, 256, 3)",0.15754558528392199,0.040774094853650814,0.2975746716437072,0.4717711706640922
465,465,2817299fd3b88670e86a9db5651ba24333c299d1d41e5491aabfcd95aee84174,16,0.1293964460784314,1,1,"(256, 256, 3)",0.42655798879483087,0.20452284557547715,0.49152717308076543,0.8438789280894543
466,466,f93ec5e683d81005ffc2a84a1c0299b2406ad14b764b824e013f7ca3a13833b5,32,0.11683517156862748,1,1,"(256, 256, 3)",0.45172385007772925,0.17430281992964228,0.5198383651506496,0.7866647169600807
467,467,98c5ead89cd066637efd5c93a6edc55c85908eb66807471f0d246d5457341f9c,28,0.11295189950980394,1,1,"(256, 256, 3)",0.026347780126849896,0.006896551724137931,0.15662966436528247,0.3698296330249791
468,468,3594684b9ea0e16196f498815508f8d364d55fea2933a2e782122b6f00375d04,55,0.787109375,1,2,"(1024, 1024, 3)",0.03923933754711122,0.0,0.03786311640872825,0.2995955642886635
469,469,2ad489c11ed8b77a9d8a2339ac64ffc38e79281c03a2507db4688fd3186c0fe5,9,0.1341299019607843,1,1,"(256, 256, 3)",0.37929144385026736,0.17769230769230768,0.5304420579420579,0.8458823529411765
470,470,9620c33d8ef2772dbc5bd152429f507bd7fafb27e12109003292b671e556b089,168,0.12827052696078434,1,1,"(520, 696, 3)",0.1521470342228352,0.0013333333333333335,0.3558658495313003,0.6511196151922448
471,471,35ca5f142a7d7a3e4b59f1a767a31f87cb00d66348226bc64094ee3d1e46531c,51,0.0827895220588235,1,1,"(256, 256, 3)",0.043869855634561514,0.00784313725490196,0.20559729780915656,0.4934838027025274
472,472,52a4ac5a875be7a6c886035d54fb63f5f397dc43508c4831898f6b2f8debc7f3,8,0.11420802696078433,1,1,"(256, 256, 3)",0.5253968253968254,0.10750000000000001,0.5816627816627815,0.8830769230769231
473,473,65c8527c16a016191118e8adc3d307fe3a73d37cbe05597a95aebd75daf8d051,111,0.4556716421568627,0,0,"(256, 320, 3)",0.2047477443345671,0.16858302707469716,0.18846191796773323,0.3554764858771405
474,474,63d981a107091e1e3059102ce08870744dde173afe324bc2274c17d42f661778,32,0.055392156862745096,1,1,"(360, 360, 3)",0.18064892623716153,0.0,0.43793749000657345,0.3744412564227537
475,475,d256b32adda37f2301c9e46f34b7f9a36cce273256369ceb5dc2c73c3007e3c4,33,0.17582720588235295,1,1,"(256, 320, 3)",0.11043304843304842,0.16853140096618358,0.1932022084195997,0.2287493487733257
476,476,33618678c167c5e07be02c49d0c43bcd90493ba5d83110a631409a4d3ccc1e51,19,0.03917738970588235,1,1,"(360, 360, 3)",0.3352445652173913,0.0,0.586622538751571,0.7185252135252135
477,477,610f32e2d9d270d740aec501dcf0c89595e4e623468ad43272adab90520a8f96,55,0.5704818451286764,0,0,"(256, 320, 3)",0.35217485430251394,0.3003446996882424,0.32594251320018774,0.488117271107306
478,478,673baf65ae5c571d6be452eb41e79ef3fc2eb3fd238e621c6b7621763b429989,18,0.5353496132046569,0,0,"(256, 320, 3)",0.4242927170868347,0.2561560652969322,0.2632246106384037,0.6372962584537537
479,479,d910b2b1be8406caecfe31a503d412ffc4e3d488286242ebc7381836121dd4ef,24,0.14834558823529412,1,1,"(256, 256, 3)",0.44602343511039166,0.1734884530761592,0.586656165906166,0.6534810841332579
480,480,21408476af0506331e8b5d49b385833e5ef1fbb90815fbf9af9d19b4bb145f76,8,0.10587469362745099,1,1,"(256, 256, 3)",0.314951714951715,0.0,0.44871794871794873,0.5360461760461761
481,481,eb96fc6cbf6880bf05c4309857ae33844a4bc2152e228eff31024e5265cf9fc3,8,0.19168198529411767,1,1,"(256, 256, 3)",0.48630952380952375,0.4588911088911088,0.5738636363636364,0.6488636363636363
482,482,4d4f254f3b8b4408d661df3735591554b2f6587ce1952928d619b48010d55467,15,0.4658983823529411,0,0,"(256, 320, 3)",0.38077628712303635,0.33305065733387174,0.3540945419103314,0.6222227856659905
483,483,5b12df18e4ae4df5af06052584cf0e6bef58ee2a220653890636eef88a944e14,15,0.0945389093137255,1,1,"(256, 256, 3)",0.3258694246929541,0.0,0.5806959706959707,0.7304800462695201
484,484,76c4f14e35210f87a29e93c46dbb25c8f5dc5c04d1d3134672708bcdfbc7e959,33,0.06635263480392158,1,1,"(360, 360, 3)",0.31736367127496157,0.0,0.5920905681910817,0.6622811295458354
485,485,93c5638e7e6433b5c9cc87c152bcbe28873d2f9d6a392cca0642520807542a77,1,0.12980238970588234,1,1,"(256, 256, 3)",0.9,0.0,0.6,0.8
486,486,f73e37957c74f554be132986f38b6f1d75339f636dfe2b681a0cf3f88d2733af,37,0.09721200980392157,1,1,"(256, 256, 3)",0.3604308390022676,0.11112960568842922,0.4385469054941911,0.4077288532910083
487,487,da8ca06ccbb4e2a8718f7c2939ef6cc3a4088981f660842ad885a8273e740d55,60,0.13491115196078432,1,1,"(256, 256, 3)",0.3687232236628368,0.07002826937986177,0.5643217519457158,0.7129633239424461
488,488,4327d27591871e9c8d317071a390d1b3dcedad05a9746175b005c41ea0d797b2,31,0.05080422794117647,1,1,"(360, 360, 3)",0.35802416643640045,0.0,0.5270400324231908,0.5515648787817657
489,489,0d3640c1f1b80f24e94cc9a5f3e1d9e8db7bf6af7d4aba920265f46cadc25e37,21,0.4714413135723039,0,0,"(256, 320, 3)",0.18869000564652735,0.35148674854557205,0.1987241671372106,0.5720421245421246
490,490,3582166ee20755856adf4882a8bfacb616fce4247911605a109c4862de421bcd,44,0.3515012254901961,1,1,"(256, 256, 3)",0.23849825049285966,0.07615076376686283,0.19823486697820702,0.4176289138440842
491,491,b2c23ddb04531158da6a0abcaca78fec0ae5c6f64f60166e4f36f4a161efd76f,10,0.101953125,1,1,"(256, 256, 3)",0.4534334946099651,0.1356060606060606,0.4735153735153735,0.8606643356643356
492,492,2255d5aba044256bb92f6b7cbed0fca46d972c7b6b1a59dcbe7f682c5777d074,15,0.4876129296875,0,0,"(256, 320, 3)",0.06928104575163399,0.14802521008403363,0.0761437908496732,0.2274853801169591
493,493,337b6eed0726f07531cd467cd62b6676c31a8c9e716bdbc49433986c022252cf,51,0.5798161228553922,0,0,"(256, 320, 3)",0.2550745766083248,0.2727787773784913,0.21549046469881827,0.4158304802135461
494,494,e5aeb5b3577abbebe8982b5dd7d22c4257250ad3000661a42f38bf9248d291fd,2,0.3826210171568628,1,1,"(256, 256, 3)",0.8,0.9,0.9,0.4
495,495,07761fa39f60dc37022dbbe8d8694595fd5b77ceb2af2a2724768c8e524d6770,5,0.3160386029411765,1,1,"(256, 256, 3)",0.836111111111111,0.11428571428571428,0.6555555555555554,0.7916666666666666
496,496,94a5a37c3b1153d5c5aef2eca53c960b9f21f2ef1758209d7ec502ec324b03a3,8,0.10974264705882353,1,1,"(256, 256, 3)",0.5298412698412698,0.1406060606060606,0.6476767676767676,0.8666666666666668
497,497,0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,28,0.1258042279411765,1,1,"(256, 256, 3)",0.4238818525944102,0.09666336779428122,0.5864898463966577,0.7707926245210728
498,498,ec031f176dafe0b36547068ce42eab39428ec7995dac1b3ea52d1db79b61fdeb,9,0.20847120098039215,1,1,"(256, 256, 3)",0.7761363636363636,0.44564393939393937,0.6884615384615385,0.9058823529411764
499,499,bf7691b0a79811fa068b7408cbce636a73f01ef9e971a95da1a2d96df73782b6,72,0.27753523284313725,1,1,"(256, 256, 3)",0.5839234799993813,0.16954458395833222,0.5839252498131502,0.664798525662135
500,500,13f2bec0a24c70345372febb14c4352877b1b6c1b01896246048e83c345c0914,17,0.4215307000612745,0,0,"(256, 320, 3)",0.2210281217750258,0.1643452380952381,0.19686230436230437,0.5675174825174826
501,501,bb8ebf465c968a5f6f715de5d9e2e664afd1bcaa533e0e3352ecea1cc5b6fb0d,106,0.05981158088235295,1,1,"(520, 696, 3)",0.1941923476525557,0.008888888888888889,0.6747046452274464,0.7492068545411235
502,502,3bfa8b3b01fd24a28477f103063d17368a7398b27331e020f3a0ef59bf68c940,82,0.5217940793504903,0,0,"(256, 320, 3)",0.1698141938791226,0.09223550891400534,0.12409247934341958,0.2498401455001719
503,503,1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,76,0.08246783088235292,1,1,"(520, 696, 3)",0.23825313387538222,0.06493610462176004,0.5800157357748816,0.6988022810901031
504,504,d4d6c683f249d82518431603bf0206d05f2114ac871a99ffade0f5f61cf167e1,10,0.10543811274509804,1,1,"(256, 256, 3)",0.48001063264221167,0.1318181818181818,0.7649572649572649,0.8916666666666666
505,505,0d2bf916cc8de90d02f4cd4c23ea79b227dbc45d845b4124ffea380c92d34c8c,19,0.04702052696078432,1,1,"(360, 360, 3)",0.3876384121788245,0.0,0.4817914979757084,0.7127458798511429
506,506,0532c64c2fd0c4d3188cc751cdfd566b1cfba3d269358717295bab1504c7c275,24,0.05121017156862745,1,1,"(360, 360, 3)",0.4082022311212815,0.0,0.529928404928405,0.6443501511276447
507,507,2349e95ece2857c89db7e4a8be8c88af0b45f3c4262608120cb3bd6ef51fd241,9,0.08239889705882354,1,1,"(256, 256, 3)",0.4211904761904761,0.1211111111111111,0.6475396825396825,0.7100000000000001
508,508,3b957237bc1e09740b58a414282393d3a91dde996b061e7061f4198fb03dab2e,26,0.1502297794117647,1,1,"(256, 256, 3)",0.40665160926030486,0.07207829851308112,0.4977284020327499,0.7008333333333333
509,509,da79a2b105f055ce75404a04bf53bbb51d518d9381af7b4ac714c137f101d920,55,0.2174862132352941,1,1,"(256, 256, 3)",0.4165462151790648,0.04809013279957505,0.3384172711092647,0.41163694688800295
510,510,072ff14c1d3245bf49ad6f1d4c71cdb18f1cb78a8e06fd2f53767e28f727cb81,7,0.08635876225490198,1,1,"(256, 256, 3)",0.296554834054834,0.04285714285714286,0.3630769230769231,0.6030303030303029
511,511,03b9306f44e9b8951461623dcbd615550cdcf36ea93b203f2c8fa58ed1dffcbe,22,0.06295189950980393,1,1,"(360, 360, 3)",0.4395302348825587,0.0,0.758925919815212,0.7931003980539584
512,512,3d0ca3498d97edebd28dbc7035eced40baa4af199af09cbb7251792accaa69fe,4,0.10559895833333333,1,1,"(256, 256, 3)",0.45999999999999996,0.16666666666666666,0.5900000000000001,0.7150000000000001
513,513,c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,25,0.4494448154105392,0,0,"(256, 320, 3)",0.19214536340852129,0.23640324130484314,0.12735475051264525,0.30157342657342656
514,514,c0c4a829c8d33d16a02f5dc0411597329f4b4d726ed6a22b5530cf6c8e106c4e,15,0.2512637867647059,1,1,"(256, 256, 3)",0.3342643285731185,0.11057189542483661,0.29447166509624445,0.29989746706532283
515,515,a4c729efb5059893a8b62c7abeba171cb516836f8a20468f6b176dfe2f6f84d1,10,0.10543811274509804,1,1,"(256, 256, 3)",0.4037007437007437,0.09636363636363636,0.5080593262946204,0.7083760683760685
516,516,70827e40a7155391984e56703c6df3392fb4a94bbd6c7008da6a6ca3244965d9,28,0.06675857843137255,1,1,"(360, 360, 3)",0.4645158407255181,0.0,0.5394957983193277,0.6885441506131161
517,517,8cdbdda8b3a64c97409c0160bcfb06eb8e876cedc3691aa63ca16dbafae6f948,92,0.1243719362745098,1,1,"(520, 696, 3)",0.16736400690057787,0.026030816391479594,0.4280976179538413,0.5437406484160598
